"CNPJ","cd_UGestora","nu_Contrato","tp_Licitacao","vl_TotalContrato","n_municipios","n_ugestora","total_ganho","perc_vitoria","idade_empresa_anos","descricao_tipo_logradouro","porte_empresa","diff_abertura_primeiro_empenho","status","media_num_contratos"
367,201088,"100072015",11,1.50926233024191,4.68356482361157,119,76.8027145185245,0.537318534489976,2.23755118932089,"RUA",5,52617600,0,1.33381549513234
368,601091,"002362016",7,1.50926799161176,5.10208665086915,185,77.8967839931099,0.664130695999285,2.71707542619953,"AVENIDA",3,265507200,0,0.729190613659672
369,201095,"000522014",11,1.50947710423457,5.0655204076427,184,93.9176193661984,0.552579728232203,2.39742416627615,"OUTRO",5,73612800,0,1.83747810784338
370,201050,"214212015",11,1.50920645750684,3.04749444935395,29,99.1230648388514,0.5202767653353,1.77162383117069,"RUA",1,5443200,0,1.33997107885283
371,201185,"000682015",2,1.50929016080205,2.45671097454329,14,69.0014681197084,0.450420335553912,1.86690247419874,"RUA",3,7948800,0,1.30842175211579
372,201147,"0013C2014",12,1.50924066461377,4.06514765367166,76,90.0893346140123,0.372380230781665,2.61278498009719,"AVENIDA",3,151891200,0,0.952224469264004
373,602171,"000552014",11,1.50924338642813,5.12236307057074,191,65.0176413475184,0.339466334743282,2.82365533941881,"RUA",1,400377600,0,0
374,201011,"000102016",12,1.509286607689,4.89687190395368,159,84.2451666681941,0.495666420600887,2.56240967452557,"RUA",1,354153600,0,1.51787161792145
375,601075,"000202014",11,1.50936522909532,5.86866971320596,420,134.814224101558,0.527312787180196,2.09562157646981,"AVENIDA",5,21859200,0,2.2549529602323
376,610095,"105012017",10,1.50957944645907,2.60726989766263,13,68.4805248585698,0.264693717566446,1.45980964566316,"AVENIDA",3,6307200,0,1.26310173620731
377,201061,"000512016",11,1.50953247446322,3.3156595838503,31,90.8338008778423,0.25352176122227,2.23186253224953,"AVENIDA",3,20649600,0,1.4444848194203
378,201099,"000242016",11,1.50931763752435,3.34852161554237,58,78.8965799984876,0.522488925552363,2.43965162690537,"RUA",3,4665600,0,1.35006710874122
379,201073,"000062016",2,1.50917340470971,0,0,0,0,1.54760361626682,"RUA",1,42854400,0,0
380,601050,"161042016",11,1.50945811345087,4.19360486976686,71,88.3862330976829,0.841046540466949,1.8639884602816,"RUA",3,82944000,0,2.15142886157465
381,201175,"000152015",11,1.50945622099438,2.73751744767466,18,59.3654570608586,0.418163424554088,2.54881565399839,"RUA",1,193276800,0,0.632819540487224
382,304095,"000442014",11,1.50931054391749,2.73751744767466,31,86.1366911406009,0.556699260420601,2.01809755455353,"RUA",1,9072000,0,0.812868016262367
383,201151,"001742015",11,1.50929686683691,3.44085440091407,32,79.3904882634153,0.791066140890726,2.3180413487757,"RUA",1,14860800,0,0.632819540487224
384,201042,"000182014",11,1.50919245896972,4.35306269429874,86,57.6591645002781,0.41719663935033,2.56171953780118,"RUA",3,105235200,0,0.952224469264004
385,201019,"000472017",11,1.5093787662321,2.17516012730845,10,64.1956096764114,0.472947540516158,1.90004152039109,"RUA",1,2505600,0,1.15877734982604
386,201156,"009022014",2,1.50915696828855,2.60726989766263,13,68.727398207362,0.403849393415225,1.78696756387026,"RUA",3,8121600,0,0.952224469264004
387,201025,"001602015",8,1.50931789945238,3.09069077313953,22,43.9585592056948,0,1.62744777485206,"RUA",5,18662400,0,0
388,201057,"000972016",11,1.50933068197421,4.219943174903,73,83.3796054312399,0.513274053152673,2.33489613227747,"RUA",3,2073600,0,0.862974688271395
389,201183,"000122017",11,1.50911854330031,2.17516012730845,13,45.5671696948249,1.04799753555054,1.80938437654006,"AVENIDA",9999,8467200,0,0
390,201174,"003012014",10,1.50921522369669,4.69938051696148,121,115.973883928556,0.878940937493935,3.01562915892455,"AVENIDA",5,716342400,0,1.50055830636216
391,610095,"100862014",11,1.50915062571637,3.3156595838503,43,73.8734837094885,0.621600705583001,2.58510787498422,"RUA",1,125280000,0,1.15877734982604
392,601050,"165082016",11,1.50955385884406,6.20756202010177,605,149.031988980022,0.558752487930881,2.09562157646981,"AVENIDA",5,21859200,0,2.45942145076199
393,201111,"000672016",2,1.50911771603784,0.690941237078147,1,31.2784157838691,0.202283030725654,2.01496514039823,"RUA",1,90892800,0,0.632819540487224
394,601050,"165362015",8,1.50950181661017,6.7881292796,1121,96.1773512773453,0.615952216765621,3.12071243664057,"RUA",5,934329600,0,1.28625676993224
395,201041,"000172014",11,1.50929944448997,3.13203183385879,25,51.8499527461781,0.216896857655168,2.86703345974259,"RUA",1,465350400,0,0.632819540487224
396,201066,"000552016",11,1.50949653235778,1.59757822034814,9,69.1210816395426,0.571743301048471,2.5188867230936,"RUA",1,386121600,0,0.952224469264004
397,201003,"000142017",11,1.50933152074582,3.28163346599884,30,77.6542028271186,0.67295159377097,1.68958669978276,"RUA",1,47433600,0,1.59591874560453
398,201211,"001952015",11,1.50948295729112,2.95481650732682,20,68.960430873951,0.455065498701542,2.2272766699807,"RUA",1,37152000,0,0.862974688271395
399,201028,"000882014",1,1.50955632342387,2.79659836533003,16,93.5590006532007,0.416408945241129,2.07650468769097,"RUA",3,30499200,0,1.15877734982604
400,201111,"000472016",11,1.50917823793239,3.13203183385879,23,70.6275269066445,0.362496266306947,2.34557773798335,"RUA",3,100828800,0,1.23887462130155
401,201058,"001412014",11,1.50912543973559,4.35306269429874,106,82.6280515830988,0.343312147342397,2.63838567658904,"RUA",1,343958400,0,1.1231011792057
402,201117,"000092014",11,1.50966033050432,5.66697210766757,383,77.5615317679096,0.458695732496596,2.70453690934354,"RUA",1,249955200,0,1.21348322841966
403,201100,"000392015",11,1.50921441832311,3.65083603695827,40,64.1306915033417,0.575434939333599,2.54350925338619,"RUA",5,289785600,0,1.2003189222865
404,201093,"000842016",11,1.50943133628901,4.64283153406925,126,88.7634851201913,0.535478576451258,2.19366577911906,"RUA",1,27907200,0,1.55854409439281
405,601050,"164742014",11,1.50913015167996,3.96876380987693,63,82.5303423532329,0.325670535025197,2.81795248492619,"AVENIDA",5,396230400,0,0
406,201075,"000432017",11,1.50915944007353,2.45671097454329,22,70.3090100218848,0.831907966295832,2.53564611396232,"RUA",1,244944000,0,0.632819540487224
407,201114,"000482014",2,1.50929585340653,3.28163346599884,28,81.1917319423622,0.346811319674622,1.95174356424611,"RUA",1,3628800,0,1.44941565179277
408,601218,"000162014",11,1.50917749101491,2.45671097454329,11,44.4374793598993,0.513274053152673,2.06928719816175,"RUA",1,9763200,0,0.952224469264004
409,201177,"000672015",11,1.50913310416182,3.67412142322976,50,57.5465215407144,0.689431576130922,2.16966565587731,"RUA",1,37584000,0,1.04404200742685
410,602123,"162012015",11,1.50912894692857,4.20686505488847,81,61.7662240278881,0.231531438768828,2.14478498946649,"RUA",1,1382400,0,0
411,201190,"134012015",11,1.5093468830853,5.15198388700074,195,71.0412226700213,0.765593897093439,2.17590108855232,"RUA",5,5788800,0,1.23887462130155
412,201002,"000802014",11,1.50925918115404,4.08030578660135,69,57.3942247220437,0.939609627525682,2.84177548422493,"RUA",1,426038400,0,0.812868016262367
413,610095,"100812016",10,1.50942927544171,4.04974473044505,64,92.7662096688857,0.563110726786923,2.64265462788767,"AVENIDA",5,440812800,0,1.85736365722048
414,610095,"108692015",11,1.5091327858067,0.690941237078147,1,42.5683246916121,0.831907966295832,2.05387969045966,"RUA",5,54345600,0,1.30842175211579
415,201140,"000432015",12,1.50917384323514,1.92859112132035,7,34.3960322460801,1.04799753555054,1.73991789548006,"AVENIDA",1,52358400,0,0.952224469264004
416,201206,"000412014",2,1.50938511461507,2.17516012730845,8,58.6540912988475,0.0874014048374695,2.45572369843376,"OUTRO",1,219542400,0,1.15877734982604
417,201089,"000142015",12,1.50941518881226,2.90490615601332,24,68.3871873824987,0.416408945241129,2.37937333690344,"AVENIDA",1,55468800,0,1.63044535714211
